author	channel_url	title	webpage_url	view_count	like_count	dislike_count	average_rating	duration	upload_date	tags	categories	description	thumbnail	best_format	filesize_bytes
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	8 Graves - OK	https://www.youtube.com/watch?v=9d6NZsq_Ly8	2096996	37788	610	4.9364552	227	20181219	['MrSuicideSheep', '8 Graves OK', '8 Grave Bury Me Low', '8 Graves', 'Future Grunge', 'Electronic Rock', 'Alternative Electronic', 'AWOLNATION', '21 Pilots', 'Twenty One Pilots', 'Future Bass', 'grandson', 'Two Feet']	['Entertainment']	"8 Graves - OK

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://apple.co/1PZQbg9
https://spoti.fi/1Woty4O 

8 Graves
https://soundcloud.com/8graves
https://www.youtube.com/c/8Graves
https://www.facebook.com/8graves/
https://twitter.com/8gravesNYC
https://www.instagram.com/8gravesnyc/

Artwork by Aoi Ogata
https://www.artstation.com/artwork/erXNZ
https://www.instagram.com/aoiogata
https://www.pixiv.net/member.php?id=8782286
https://www.facebook.com/AoiOgataArtwork/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/9d6NZsq_Ly8/maxresdefault.webp	248 - 1920x1080 (1080p)	4253085.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Faime - Let U Go	https://www.youtube.com/watch?v=PQP2j_i2sXc	916401	21140	337	4.9372354	211	20181218	['MrSuicideSheep', 'Faime Let U Go', 'Faime', 'R&B', 'Electronic R&B', 'Pop', 'Indie Electronica']	['Entertainment']	"Faime - Let U Go

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
http://hyperurl.co/LetUGo

Faime
https://soundcloud.com/faimexix
https://www.instagram.com/faime.world/
https://twitter.com/faime_world

Released by Aminum Music / Blue Bedroom Records
https://www.youtube.com/channel/UCGY2E83PapX47mviakM_IpQ

Artwork by Maromi Sagi
https://www.artstation.com/maromi
https://www.instagram.com/maromisagi/
https://maromisagi.deviantart.com

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/PQP2j_i2sXc/maxresdefault.webp	248 - 1920x1080 (1080p)	7304769.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Slushii - Stay	https://www.youtube.com/watch?v=hbNegEQ9jys	842115	26796	410	4.9397192	109	20181217	['MrSuicideSheep', 'Slushii Stay', 'Slushii', 'Lo-Fi', 'LoFi', 'Chill Hop', 'Chill Out', 'Downtempo', 'Sad Music', 'Ambient']	['Entertainment']	"Slushii - Stay

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://smarturl.it/SlushiiDREAM

Slushii
https://soundcloud.com/slushiimusic
https://twitter.com/slushiimusic
https://www.youtube.com/slushiimusic
https://www.instagram.com/slushiimusic

Artwork by Cynthia Tedy
https://cynthiatedy.tumblr.com/
https://www.instagram.com/cyntedy/
https://cynthiatedy.com

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/hbNegEQ9jys/maxresdefault.webp	248 - 1920x1080 (1080p)	2267299.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Dylan Dunlap - LiarLover	https://www.youtube.com/watch?v=5M1IvPxu-aw	471620	10305	289	4.8908815	248	20181215	['MrSuicideSheep', 'Dylan Dunlap LiarLover', 'Dylan Dunlap', 'Indie Pop', 'Pop', 'Indie Folk', 'Indie', 'Acoustic']	['Entertainment']	"Dylan Dunlap - LiarLover

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://awal.lnk.to/dylandunlap_liarlover

Dylan Dunlap
https://soundcloud.com/iamdylandunlap
https://iamdylandunlap.com/
https://www.facebook.com/iamdylandunlap
https://twitter.com/iamdylandunlap
https://www.instagram.com/iamdylandunlap/

Picture by Mohamed Nohassi
https://unsplash.com/photos/odxB5oIG_iA
https://www.instagram.com/nohassi16

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/5M1IvPxu-aw/maxresdefault.webp	248 - 1920x1080 (1080p)	20753196.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Netsky & Stargate - Nobody	https://www.youtube.com/watch?v=9J8dP9dDVrs	800469	14875	573	4.8516312	260	20181214	['MrSuicideSheep', 'Netsky & Stargate Nobody', 'Netsky Nobody', 'Stargate', 'Netsky', 'Future Bass', 'Electronic', 'Dance', 'EDM', 'Dubstep']	['Entertainment']	"Netsky & Stargate - Nobody

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://netsky.lnk.to/AbbotKinney

Netsky
http://www.netskymusic.com/
https://www.facebook.com/netskymusic
https://twitter.com/netskymusic
https://www.instagram.com/netskyofficial/

Stargate
https://twitter.com/stargate
http://www.thisisstargate.com/
https://www.instagram.com/stargatemusic/
https://www.facebook.com/2StargateMusic/

Artwork by Chun Lo
https://www.artstation.com/artwork/RrLlA
https://www.instagram.com/belgeist/
https://chunlo.weebly.com/
https://www.facebook.com/chunloillustrations
https://twitter.com/belgeist

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/9J8dP9dDVrs/maxresdefault.webp	248 - 1920x1080 (1080p)	21664204.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	EMM - Freedom	https://www.youtube.com/watch?v=8Uz8LsHEu9A	4487008	76411	1004	4.9481239	219	20181213	['MrSuicideSheep', 'Music', 'EMM Freedom', 'EMM', 'Indie Pop', 'Pop', 'Indie', 'Electronic Pop']	['Entertainment']	"Emm - Freedom

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://song.link/Freedom

EMM
https://soundcloud.com/emminreallife
https://www.emminreallife.com/
https://www.instagram.com/emminreallife/
https://twitter.com/emminreallife

Artwork by Mandy Jurgens
https://www.artstation.com/artwork/JlaZ4A
https://mandyjurgens.com/
https://www.instagram.com/saonserey/
https://www.deviantart.com/aliena85

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/8Uz8LsHEu9A/maxresdefault.webp	248 - 1920x1080 (1080p)	9274763.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	TARI  - Go Home (feat. Karlyn)	https://www.youtube.com/watch?v=6uwIFCtbzso	326524	7377	284	4.8517165	177	20181212	['MrSuicideSheep', 'TARI Go Home', 'TARI', 'Future Bass', 'Indie Pop', 'Electronic Pop', 'Melodic Bass', 'Electronic', 'Pop', 'Dance', 'EDM']	['Entertainment']	"TARI  - Go Home (feat. Karlyn)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
http://cloudkid.lnk.to/gohome

TARI
https://soundcloud.com/tari-music
https://www.facebook.com/itstarimusic
https://www.instagram.com/tarik.da_

Karlyn
https://www.facebook.com/KarlynOfficial/
https://www.instagram.com/karlynofficial

Released by CloudKid
https://www.youtube.com/user/CloudKidOfficial

Artwork by Angel Ganev
https://www.artstation.com/artwork/QOl13
https://www.instagram.com/angelganev/
https://www.facebook.com/angelganev6
https://www.youtube.com/channel/UC0afN6pfGfPUbquFGDE3f5A

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/6uwIFCtbzso/maxresdefault.webp	248 - 1920x1080 (1080p)	11724117.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Duskus - Where To Go	https://www.youtube.com/watch?v=kdTu__LkEyg	586087	12859	339	4.8972573	253	20181211	['MrSuicideSheep', 'Duskus Where To Go', 'Duskus', 'Future House', 'Future Bass', 'House', 'Chill House', 'EDM', 'Dance', 'Electronic']	['Entertainment']	"Duskus - Where To Go

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://bit.ly/wheretogo-duskus

Duskus
https://soundcloud.com/duskus
https://www.instagram.com/duskusofficial/
https://twitter.com/Officialduskus
https://www.facebook.com/DuskusOfficial

Released by bitbird
https://soundcloud.com/bitbirdofficial
https://bitbirdofficial.com/
https://www.instagram.com/bitbirdofficial/

Artwork by Yuumei 
http://fav.me/dandt3i
https://www.yuumeiart.com/
https://www.facebook.com/YuumeiArt
https://twitter.com/yuumei_Art
https://www.instagram.com/yuumeiart/
https://tapas.io/series/fisheye

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/kdTu__LkEyg/maxresdefault.webp	248 - 1920x1080 (1080p)	20745703.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	SubSpace - Pop It!	https://www.youtube.com/watch?v=OpKKiSEWGUA	779944	20203	555	4.8930531	155	20181210	['MrSuicideSheep', 'SubSpace Pop It!', 'SubSpace', 'Pop It!', 'Electronic', 'Trap', 'Chill Trap', 'EDM', 'Dance']	['Entertainment']	"SubSpace - Pop It!

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
http://fanlink.to/subspace-popit

SubSpace
https://soundcloud.com/music_subspace
https://www.facebook.com/subspaceofficial
https://twitter.com/music_subspace
https://www.instagram.com/subspaceofficial/

Artwork by v-0-3
https://www.artstation.com/artwork/95kbO
https://www.patreon.com/v03
https://twitter.com/v_0_3
https://www.instagram.com/vizerothree
https://www.youtube.com/channel/UCOPWRc0CoOaPQEqxq_OJshQ

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/OpKKiSEWGUA/maxresdefault.webp	248 - 1920x1080 (1080p)	7290949.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	ODESZA - Falls (feat. Sasha Sloan) (Reprise)	https://www.youtube.com/watch?v=Dm4fHl3npMU	2338888	33322	539	4.9363279	232	20181209	['MrSuicideSheep', 'ODESZA Falls feat. Sasha Sloan', 'ODESZA Sasha Sloan', 'ODESZA', 'Sasha Sloan', 'Reprise', 'Indie Pop', 'Indie Electronica', 'Electronic', 'Orchestral', 'Pop']	['Entertainment']	"ODESZA - Falls (feat. Sasha Sloan)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://odesza.lnk.to/ama-deluxe

ODESZA
http://odesza.co/official
http://odesza.co/facebook
http://odesza.co/twitter
http://odesza.co/instagram
http://odesza.co/spotify
http://odesza.co/youtube
http://odesza.co/soundcloud
http://odesza.co/snapchat

Sasha Sloan
http://soundcloud.com/sasha-sloan
http://instagram.com/sadgirlsloan
http://twitter.com/sadgirlsloan

Released by Counter Records
https://counterrecords.com/home

Picture by Lizzy Gadd
https://flic.kr/p/CzygiL
http://www.elizabethgadd.com/
https://www.facebook.com/elizabethgaddphotography/
https://www.instagram.com/elizabethgadd

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/Dm4fHl3npMU/maxresdefault.webp	248 - 1920x1080 (1080p)	6169777.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Echos - Vacant	https://www.youtube.com/watch?v=_xN4_nZbFps	6233387	70948	1091	4.9394217	225	20181207	"['MrSuicideSheep', 'Echos Vacant', 'Echos', 'Alternative Electronic', 'Indie Electronic', 'Electronic Rock', 'Alternative Pop', 'Indie Pop', 'Moody', 'Dark', ""Even Though You're Gone""]"	['Entertainment']	"Echos - Vacant

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://fanlink.to/EVENTHOUGHYOUREGONE

Echos ⦶
https://soundcloud.com/echosofficial
https://www.instagram.com/echosofficial/
https://www.facebook.com/echosofficial/
https://twitter.com/EchosOfficial
https://www.youtube.com/channel/UCRNtKVkdZFdL6QNr-6TsmNQ

Artwork by Mateusz Majewski
https://www.artstation.com/artwork/DxAbGn
https://www.instagram.com/majewski28/
https://www.facebook.com/majewski28
https://www.behance.net/majewski28
https://www.deviantart.com/mateuszmajewski

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/_xN4_nZbFps/maxresdefault.webp	248 - 1920x1080 (1080p)	17903338.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	JANEE - Cinderella (feat. Idyl)	https://www.youtube.com/watch?v=NPfR9nBPxwY	447594	12543	222	4.9304347	158	20181206	['MrSuicideSheep', 'JANEE Cinderella', 'JANEE', 'Orechstrap', 'Trap', 'Orchestral Trap', 'Electronic', 'Chill Trap']	['Entertainment']	"JANEE - Cinderella (feat. Idyl)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://filature.lnk.to/Cinderella
Check out the official lyric video.
https://www.youtube.com/watch?v=jdvEfyVzzWc

JANEE
https://soundcloud.com/janeemusic
https://twitter.com/janeesound
https://www.instagram.com/janeesound/
https://www.facebook.com/janeesound/

Idyl
https://www.facebook.com/idylofficiel 
https://www.instagram.com/idylofficiel 
https://goo.gl/CdNpLh

Artwork by Jessica Woulfe
https://www.artstation.com/artwork/xzYOQ1
https://www.deviantart.com/jessicawoulfe

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/NPfR9nBPxwY/maxresdefault.webp	248 - 1920x1080 (1080p)	12052659.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	SAMAHTA - Professional (feat. Hail Luna)	https://www.youtube.com/watch?v=9MsSh2fRGKI	1203539	19913	369	4.9272261	200	20181205	['MrSuicideSheep', 'SAMAHTA Professional', 'SAMAHTA', 'Luna', 'Electronic', 'Dance', 'EDM', 'House', 'Electro']	['Entertainment']	"SAMAHTA - Professional (feat. Hail Luna)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
http://smarturl.it/3sz4s0
https://ffm.to/hollywoodsmile

SAMAHTA
https://soundcloud.com/wearesamahta
https://www.facebook.com/wearesamahta/
https://twitter.com/wearesamahta

Hail Luna
https://twitter.com/HailLuna
https://www.instagram.com/hailluna/

Released by Proximity
https://www.youtube.com/user/PandoraMuslc

Artwork by Jonathan Romeo
/ Fanart of Sombra by Blizzard Entertainment
https://www.facebook.com/Wen-jr-296140997091292/
https://wen-jr.deviantart.com/
https://www.artstation.com/artwork/odQyz
http://ultim4.com/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/9MsSh2fRGKI/maxresdefault.webp	248 - 1920x1080 (1080p)	16484063.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Syence - Nice Girl	https://www.youtube.com/watch?v=d4oG8_3j58U	5353591	75774	1272	4.9339614	182	20181203	['MrSuicideSheep', 'Syence Nice Girl', 'Syence', 'Electronic', 'Future Bass', 'Bass Music', 'Electronic Pop', 'Pop', 'Dance', 'EDM']	['Entertainment']	"Syence - Nice Girl

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://fanlink.to/NICEGIRL

Syence
https://soundcloud.com/syence
https://www.instagram.com/syenceofficial/
https://twitter.com/SyenceOfficial
https://www.facebook.com/syencesyence

Artwork by Karmen Loh
https://www.instagram.com/bearbrickjia/
https://bearbrickjia.tumblr.com/
https://twitter.com/Bearbrickjia
https://www.redbubble.com/people/bearbrickjia
https://www.artstation.com/artwork/Reeqm

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/d4oG8_3j58U/maxresdefault.webp	399 - 1920x1080 (1080p)	9601266.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Kulakostas - Faraway	https://www.youtube.com/watch?v=pwPUCZAXzQs	801187	16297	399	4.9044085	174	20181202	['MrSuicideSheep', 'Kulakostas Faraway', 'Kulakostas', 'Garage', 'Electronic', 'Future Garage', 'Downtempo', 'Chill Out']	['Entertainment']	"Kulakostas - Faraway

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://apple.co/2KOa6Rr

Kulakostas
https://soundcloud.com/kulakostas
https://www.instagram.com/kulakostas/
https://www.facebook.com/kulakostas
https://twitter.com/Kulakostas

Released by Shlow Music
https://shlo.club/en/home/
https://twitter.com/Shlo_Music
https://www.instagram.com/shlo_music/

Artwork by BEEPLE
http://www.beeple-crap.com/
https://www.facebook.com/beeple
https://twitter.com/beeple
https://www.instagram.com/beeple_crap/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/pwPUCZAXzQs/maxresdefault.webp	248 - 1920x1080 (1080p)	14069527.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Adam Jensen - I Can Hold A Grudge Like Nobody's Business	https://www.youtube.com/watch?v=kLkTUpzMPrE	8122641	98448	1949	4.9223485	226	20181201	"['MrSuicideSheep', ""Adam Jensen I Can Hold A Grudge Like Nobody's Business"", 'Adam Jensen', 'Alternative Electronic', 'Electronic Rock', 'Alternative Pop', 'Alternative', 'Electronic Pop', 'Electronic', 'Future Bass']"	['Entertainment']	"Adam Jensen - I Can Hold A Grudge Like Nobody's Business

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://apple.co/2QvPrqJ

Adam Jensen
https://soundcloud.com/adamjensenmusic
https://www.instagram.com/adamjensenm...
https://www.facebook.com/AdamJensenMusic
https://twitter.com/adamjensenmusic

Artwork by Tonton Revolver
https://www.artstation.com/artwork/rzWQm
https://twitter.com/tontonrevolver
https://www.instagram.com/tontonrevolver/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/kLkTUpzMPrE/maxresdefault.webp	399 - 1920x1080 (1080p)	26745210.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Kerli - Savages	https://www.youtube.com/watch?v=RJWsPsmYvR0	3591294	43634	1618	4.8569789	189	20181130	['MrSuicideSheep', 'Kerli Savages', 'Kerli', 'Pop', 'Indie Pop', 'Electronic Pop', 'Alternative Pop', 'Electronic']	['Entertainment']	"Kerli - Savages

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://fanlink.to/SAVAGES

Kerli
https://www.facebook.com/Kerli/
https://twitter.com/kerlimusic
https://www.instagram.com/kerlimusic/
https://www.youtube.com/user/kerlimusic
https://soundcloud.com/kerlimusic

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/RJWsPsmYvR0/maxresdefault.webp	248 - 1920x1080 (1080p)	6043565.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	GOLDN - Heartbreak Drugs	https://www.youtube.com/watch?v=hJJSGVMs-3s	1296754	25831	632	4.9044704	172	20181129	['MrSuicideSheep', 'GOLDN Heartbreak Drugs', 'GOLDN', 'Indie Pop', 'Electronic Pop', 'Trap', 'Pop', 'EDM', 'Electronic', 'Indie Electronic']	['Entertainment']	"GOLDN - Heartbreak Drugs

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites 

⧩  Download/Stream ⧩
https://goldn.lnk.to/heartbreakdrugs

GOLDN
https://instagram.com/goldnthegreat/
http://twitter.com/goldnthegreat
http://facebook.com/goldnthegreat
http://youtube.com/goldnthegreat

Artwork by Tomasz Mrozkiewicz
https://www.artstation.com/artwork/9WAOO
https://www.tomaszmro.com/
http://www.youtube.com/tomaszmro
https://www.facebook.com/tomaszmroart
https://www.instagram.com/tomaszmroart/
https://www.patreon.com/tomaszmro
https://twitter.com/tomaszmro
http://tomasz-mro.tumblr.com/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/hJJSGVMs-3s/maxresdefault.webp	248 - 1920x1080 (1080p)	14124104.0
